doc_id,fandom,bullet_type,idx_in_fandom_array,n_tokens
3086,볼빨간사춘기,loyalty,8,20
3087,볼빨간사춘기,loyalty,9,5
3088,볼빨간사춘기,loyalty,10,12
3089,볼빨간사춘기,loyalty,11,14
3090,볼빨간사춘기,loyalty,12,5
3091,볼빨간사춘기,loyalty,13,15
3092,볼빨간사춘기,loyalty,14,11
3093,볼빨간사춘기,loyalty,15,14
3094,볼빨간사춘기,loyalty,16,19
3095,볼빨간사춘기,loyalty,17,19
3096,볼빨간사춘기,loyalty,18,26
3097,볼빨간사춘기,loyalty,19,6
3098,볼빨간사춘기,loyalty,20,8
3099,볼빨간사춘기,loyalty,21,17
3100,볼빨간사춘기,loyalty,22,17
3101,볼빨간사춘기,loyalty,23,8
3102,볼빨간사춘기,loyalty,24,9
3103,볼빨간사춘기,loyalty,25,11
3104,볼빨간사춘기,loyalty,26,11
3105,볼빨간사춘기,loyalty,27,20
3106,볼빨간사춘기,loyalty,28,20
3107,볼빨간사춘기,loyalty,29,20
3108,볼빨간사춘기,loyalty,30,18
3109,볼빨간사춘기,loyalty,31,14
3110,볼빨간사춘기,loyalty,32,11
3111,볼빨간사춘기,loyalty,33,22
3112,볼빨간사춘기,loyalty,34,16
3113,볼빨간사춘기,loyalty,35,33
3114,볼빨간사춘기,loyalty,36,24
3115,볼빨간사춘기,loyalty,37,19
3116,볼빨간사춘기,spillover,0,16
3117,볼빨간사춘기,spillover,1,12
3118,볼빨간사춘기,spillover,2,26
3119,볼빨간사춘기,spillover,3,17
3120,볼빨간사춘기,spillover,4,19
3121,볼빨간사춘기,spillover,5,9
3122,볼빨간사춘기,spillover,6,8
3123,볼빨간사춘기,spillover,7,5
3124,볼빨간사춘기,spillover,8,11
3125,볼빨간사춘기,spillover,9,6
3126,볼빨간사춘기,spillover,10,23
3127,볼빨간사춘기,spillover,11,35
3128,볼빨간사춘기,spillover,12,16
3129,볼빨간사춘기,spillover,13,10
3130,볼빨간사춘기,spillover,14,19
3131,볼빨간사춘기,spillover,15,22
3132,볼빨간사춘기,spillover,16,19
3133,볼빨간사춘기,spillover,17,26
3134,볼빨간사춘기,spillover,18,16
3135,볼빨간사춘기,spillover,19,13
3136,볼빨간사춘기,spillover,20,9
3137,볼빨간사춘기,spillover,21,15
3138,볼빨간사춘기,spillover,22,12
3139,볼빨간사춘기,spillover,23,13
3140,볼빨간사춘기,spillover,24,15
3141,볼빨간사춘기,spillover,25,16
3142,볼빨간사춘기,spillover,26,15
3143,볼빨간사춘기,spillover,27,11
3144,볼빨간사춘기,spillover,28,10
3145,볼빨간사춘기,spillover,29,16
3146,볼빨간사춘기,spillover,30,18
3147,볼빨간사춘기,spillover,31,16
3148,볼빨간사춘기,spillover,32,25
3149,볼빨간사춘기,spillover,33,15
3150,볼빨간사춘기,spillover,34,16
3151,볼빨간사춘기,spillover,35,15
3152,볼빨간사춘기,spillover,36,19
3153,볼빨간사춘기,spillover,37,10
3154,볼빨간사춘기,spillover,38,10
3155,볼빨간사춘기,spillover,39,26
3156,볼빨간사춘기,spillover,40,17
3157,볼빨간사춘기,spillover,41,10
3158,볼빨간사춘기,spillover,42,24
3159,볼빨간사춘기,spillover,43,14
3160,볼빨간사춘기,spillover,44,18
3161,볼빨간사춘기,spillover,45,20
3162,볼빨간사춘기,spillover,46,15
3163,볼빨간사춘기,spillover,47,17
3164,볼빨간사춘기,spillover,48,20
3165,볼빨간사춘기,spillover,49,21
3166,Crush,loyalty,0,16
3167,Crush,loyalty,1,11
3168,Crush,loyalty,2,12
3169,Crush,loyalty,3,23
3170,Crush,loyalty,4,23
3171,Crush,loyalty,5,12
3172,Crush,loyalty,6,11
3173,Crush,loyalty,7,12
3174,Crush,loyalty,8,9
3175,Crush,loyalty,9,15
3176,Crush,loyalty,10,6
3177,Crush,loyalty,11,13
3178,Crush,loyalty,12,15
3179,Crush,loyalty,13,6
3180,Crush,loyalty,14,20
3181,Crush,loyalty,15,32
3182,Crush,loyalty,16,23
3183,Crush,loyalty,17,17
3184,Crush,loyalty,18,13
3185,Crush,loyalty,19,13
3186,Crush,loyalty,20,13
3187,Crush,loyalty,21,21
3188,Crush,loyalty,22,10
3189,Crush,loyalty,23,9
3190,Crush,loyalty,24,10
3191,Crush,loyalty,25,10
3192,Crush,loyalty,26,7
3193,Crush,loyalty,27,8
3194,Crush,loyalty,28,5
3195,Crush,loyalty,29,8
3196,Crush,loyalty,30,8
3197,Crush,loyalty,31,9
3198,Crush,loyalty,32,11
3199,Crush,loyalty,33,12
3200,Crush,loyalty,34,12
3201,Crush,spillover,0,13
3202,Crush,spillover,1,9
3203,Crush,spillover,2,17
3204,Crush,spillover,3,18
3205,Crush,spillover,4,10
3206,Crush,spillover,5,21
3207,Crush,spillover,6,19
3208,Crush,spillover,7,11
3209,Crush,spillover,8,10
3210,Crush,spillover,9,13
3211,Crush,spillover,10,13
3212,Crush,spillover,11,10
3213,Crush,spillover,12,12
3214,Crush,spillover,13,9
3215,Crush,spillover,14,23
3216,Crush,spillover,15,6
3217,Crush,spillover,16,23
3218,Crush,spillover,17,18
3219,Crush,spillover,18,27
3220,Crush,spillover,19,22
3221,Crush,spillover,20,26
3222,Crush,spillover,21,32
3223,Crush,spillover,22,13
3224,Crush,spillover,23,17
3225,Crush,spillover,24,13
3226,Crush,spillover,25,12
3227,Crush,spillover,26,12
3228,Crush,spillover,27,6
3229,Crush,spillover,28,13
3230,Crush,spillover,29,20
3231,Crush,spillover,30,19
3232,Crush,spillover,31,29
3233,Crush,spillover,32,25
3234,Crush,spillover,33,19
3235,Crush,spillover,34,14
3236,Crush,spillover,35,10
3237,Crush,spillover,36,10
3238,Crush,spillover,37,11
3239,Crush,spillover,38,9
3240,Crush,spillover,39,7
3241,Crush,spillover,40,13
3242,Crush,spillover,41,19
3243,Crush,spillover,42,11
3244,Crush,spillover,43,20
3245,Crush,spillover,44,15
3246,Crush,spillover,45,10
3247,Crush,spillover,46,9
3248,Crush,spillover,47,19
3249,Crush,spillover,48,16
3250,Crush,spillover,49,20
3251,Crush,spillover,50,21
3252,Crush,spillover,51,14
3253,Crush,spillover,52,17
3254,Crush,spillover,53,23
3255,Crush,spillover,54,30
3256,Crush,spillover,55,28
3257,Crush,spillover,56,25
3258,Crush,spillover,57,31
3259,Crush,spillover,58,30
3260,Crush,spillover,59,14
3261,Crush,spillover,60,12
3262,Crush,spillover,61,18
3263,Crush,spillover,62,17
3264,Crush,spillover,63,24
3265,성시경,loyalty,0,15
3266,성시경,loyalty,1,18
3267,성시경,loyalty,2,16
3268,성시경,loyalty,3,10
3269,성시경,loyalty,4,17
3270,성시경,loyalty,5,21
3271,성시경,loyalty,6,23
3272,성시경,loyalty,7,20
3273,성시경,loyalty,8,10
3274,성시경,loyalty,9,9
3275,성시경,loyalty,10,10
3276,성시경,loyalty,11,10
3277,성시경,loyalty,12,11
3278,성시경,loyalty,13,8
3279,성시경,loyalty,14,7
3280,성시경,loyalty,15,12
3281,성시경,loyalty,16,23
3282,성시경,loyalty,17,23
3283,성시경,loyalty,18,24
3284,성시경,loyalty,19,26
3285,성시경,loyalty,20,17
3286,성시경,loyalty,21,29
3287,성시경,loyalty,22,21
3288,성시경,loyalty,23,23
3289,성시경,loyalty,24,9
3290,성시경,loyalty,25,21
3291,성시경,loyalty,26,12
3292,성시경,loyalty,27,18
3293,성시경,loyalty,28,21
3294,성시경,loyalty,29,6
3295,성시경,loyalty,30,22
3296,성시경,loyalty,31,13
3297,성시경,loyalty,32,11
3298,성시경,loyalty,33,25
3299,성시경,loyalty,34,29
3300,성시경,loyalty,35,28
3301,성시경,loyalty,36,21
3302,성시경,spillover,0,14
3303,성시경,spillover,1,17
3304,성시경,spillover,2,19
3305,성시경,spillover,3,8
3306,성시경,spillover,4,16
3307,성시경,spillover,5,13
3308,성시경,spillover,6,12
3309,성시경,spillover,7,5
3310,성시경,spillover,8,13
3311,성시경,spillover,9,11
3312,성시경,spillover,10,13
3313,성시경,spillover,11,8
3314,성시경,spillover,12,5
3315,성시경,spillover,13,13
3316,성시경,spillover,14,30
3317,성시경,spillover,15,21
3318,성시경,spillover,16,26
3319,성시경,spillover,17,17
3320,성시경,spillover,18,20
3321,성시경,spillover,19,16
3322,성시경,spillover,20,17
3323,성시경,spillover,21,8
3324,성시경,spillover,22,14
3325,성시경,spillover,23,9
3326,성시경,spillover,24,22
3327,성시경,spillover,25,20
3328,성시경,spillover,26,14
3329,성시경,spillover,27,7
3330,성시경,spillover,28,14
3331,성시경,spillover,29,12
3332,성시경,spillover,30,16
3333,성시경,spillover,31,20
3334,성시경,spillover,32,24
3335,성시경,spillover,33,22
3336,성시경,spillover,34,24
3337,성시경,spillover,35,30
3338,성시경,spillover,36,19
3339,성시경,spillover,37,20
3340,성시경,spillover,38,24
3341,성시경,spillover,39,19
3342,성시경,spillover,40,18
3343,성시경,spillover,41,27
3344,성시경,spillover,42,27
3345,케이윌,loyalty,0,15
3346,케이윌,loyalty,1,12
3347,케이윌,loyalty,2,8
3348,케이윌,loyalty,3,10
3349,케이윌,loyalty,4,22
3350,케이윌,loyalty,5,15
3351,케이윌,loyalty,6,16
3352,케이윌,loyalty,7,12
3353,케이윌,loyalty,8,10
3354,케이윌,loyalty,9,7
3355,케이윌,loyalty,10,13
3356,케이윌,loyalty,11,13
3357,케이윌,loyalty,12,12
3358,케이윌,loyalty,13,5
3359,케이윌,loyalty,14,25
3360,케이윌,loyalty,15,16
3361,케이윌,loyalty,16,11
3362,케이윌,loyalty,17,31
3363,케이윌,loyalty,18,28
3364,케이윌,loyalty,19,40
3365,케이윌,loyalty,20,14
3366,케이윌,loyalty,21,10
3367,케이윌,loyalty,22,23
3368,케이윌,loyalty,23,29
3369,케이윌,loyalty,24,18
3370,케이윌,loyalty,25,17
3371,케이윌,loyalty,26,19
3372,케이윌,loyalty,27,11
3373,케이윌,loyalty,28,8
3374,케이윌,loyalty,29,9
3375,케이윌,loyalty,30,12
3376,케이윌,loyalty,31,23
3377,케이윌,loyalty,32,12
3378,케이윌,loyalty,33,46
3379,케이윌,loyalty,34,57
3380,케이윌,loyalty,35,20
3381,케이윌,spillover,0,16
3382,케이윌,spillover,1,13
3383,케이윌,spillover,2,14
3384,케이윌,spillover,3,14
3385,케이윌,spillover,4,9
3386,케이윌,spillover,5,15
3387,케이윌,spillover,6,14
3388,케이윌,spillover,7,10
3389,케이윌,spillover,8,18
3390,케이윌,spillover,9,27
3391,케이윌,spillover,10,25
3392,케이윌,spillover,11,24
3393,케이윌,spillover,12,13
3394,케이윌,spillover,13,10
3395,케이윌,spillover,14,35
3396,케이윌,spillover,15,20
3397,케이윌,spillover,16,14
3398,케이윌,spillover,17,9
3399,케이윌,spillover,18,13
3400,케이윌,spillover,19,11
3401,케이윌,spillover,20,16
3402,케이윌,spillover,21,15
3403,케이윌,spillover,22,12
3404,케이윌,spillover,23,17
3405,케이윌,spillover,24,7
3406,케이윌,spillover,25,13
3407,케이윌,spillover,26,28
3408,케이윌,spillover,27,18
3409,케이윌,spillover,28,21
3410,케이윌,spillover,29,30
3411,케이윌,spillover,30,11
3412,케이윌,spillover,31,13
3413,케이윌,spillover,32,16
3414,케이윌,spillover,33,25
3415,케이윌,spillover,34,21
3416,이승철,loyalty,0,12
3417,이승철,loyalty,1,13
3418,이승철,loyalty,2,15
3419,이승철,loyalty,3,18
3420,이승철,loyalty,4,21
3421,이승철,loyalty,5,12
3422,이승철,loyalty,6,21
3423,이승철,loyalty,7,17
3424,이승철,loyalty,8,15
3425,이승철,loyalty,9,10
3426,이승철,loyalty,10,26
3427,이승철,loyalty,11,24
3428,이승철,loyalty,12,32
3429,이승철,loyalty,13,8
3430,이승철,loyalty,14,11
3431,이승철,loyalty,15,12
3432,이승철,loyalty,16,15
3433,이승철,loyalty,17,14
3434,이승철,loyalty,18,15
3435,이승철,loyalty,19,23
3436,이승철,loyalty,20,11
3437,이승철,loyalty,21,22
3438,이승철,loyalty,22,23
3439,이승철,loyalty,23,26
3440,이승철,spillover,0,22
3441,이승철,spillover,1,14
3442,이승철,spillover,2,22
3443,이승철,spillover,3,12
3444,이승철,spillover,4,13
3445,이승철,spillover,5,25
3446,이승철,spillover,6,20
3447,이승철,spillover,7,10
3448,이승철,spillover,8,25
3449,이승철,spillover,9,27
3450,이승철,spillover,10,22
3451,이승철,spillover,11,10
3452,이승철,spillover,12,7
3453,이승철,spillover,13,11
3454,이승철,spillover,14,11
3455,이승철,spillover,15,25
3456,이승철,spillover,16,24
3457,이승철,spillover,17,6
3458,이승철,spillover,18,7
3459,이승철,spillover,19,20
3460,이승철,spillover,20,17
3461,이승철,spillover,21,6
3462,이승철,spillover,22,11
3463,이승철,spillover,23,12
3464,이승철,spillover,24,11
3465,이승철,spillover,25,19
3466,이승철,spillover,26,19
3467,이승철,spillover,27,21
3468,이승철,spillover,28,21
3469,이승철,spillover,29,21
3470,이승철,spillover,30,15
3471,이승철,spillover,31,24
3472,이승철,spillover,32,14
3473,이승철,spillover,33,23
3474,이승철,spillover,34,13
3475,이승철,spillover,35,13
3476,이승철,spillover,36,7
3477,이승철,spillover,37,25
3478,이승철,spillover,38,19
3479,이승철,spillover,39,20
3480,이승철,spillover,40,29
3481,이승철,spillover,41,23
3482,이승철,spillover,42,22
3483,이승철,spillover,43,23
3484,이승철,spillover,44,19
3485,이승철,spillover,45,31
3486,이승철,spillover,46,16
3487,이승철,spillover,47,18
3488,이승철,spillover,48,24
3489,이승철,spillover,49,18
3490,이승철,spillover,50,14
3491,이승철,spillover,51,17
3492,이승철,spillover,52,17
3493,이승철,spillover,53,23
3494,거미,loyalty,0,10
3495,거미,loyalty,1,11
3496,거미,loyalty,2,16
3497,거미,loyalty,3,14
3498,거미,loyalty,4,21
3499,거미,loyalty,5,12
3500,거미,loyalty,6,28
3501,거미,loyalty,7,23
3502,거미,loyalty,8,14
3503,거미,loyalty,9,21
3504,거미,loyalty,10,11
3505,거미,loyalty,11,10
3506,거미,loyalty,12,12
3507,거미,loyalty,13,15
3508,거미,loyalty,14,9
3509,거미,loyalty,15,9
3510,거미,loyalty,16,11
3511,거미,loyalty,17,7
3512,거미,loyalty,18,30
3513,거미,loyalty,19,18
3514,거미,loyalty,20,8
3515,거미,loyalty,21,18
3516,거미,loyalty,22,29
3517,거미,loyalty,23,22
3518,거미,loyalty,24,25
3519,거미,loyalty,25,22
3520,거미,loyalty,26,16
3521,거미,loyalty,27,17
3522,거미,loyalty,28,15
3523,거미,loyalty,29,15
3524,거미,loyalty,30,8
3525,거미,loyalty,31,22
3526,거미,loyalty,32,29
3527,거미,loyalty,33,23
3528,거미,spillover,0,16
3529,거미,spillover,1,17
3530,거미,spillover,2,13
3531,거미,spillover,3,18
3532,거미,spillover,4,21
3533,거미,spillover,5,25
3534,거미,spillover,6,18
3535,거미,spillover,7,22
3536,거미,spillover,8,35
3537,거미,spillover,9,10
3538,거미,spillover,10,8
3539,거미,spillover,11,10
3540,거미,spillover,12,15
3541,거미,spillover,13,7
3542,거미,spillover,14,13
3543,거미,spillover,15,21
3544,거미,spillover,16,9
3545,거미,spillover,17,8
3546,거미,spillover,18,26
3547,거미,spillover,19,13
3548,거미,spillover,20,12
3549,거미,spillover,21,16
3550,거미,spillover,22,10
3551,거미,spillover,23,11
3552,거미,spillover,24,13
3553,거미,spillover,25,9
3554,거미,spillover,26,8
3555,거미,spillover,27,7
3556,거미,spillover,28,15
3557,거미,spillover,29,18
3558,거미,spillover,30,19
3559,거미,spillover,31,10
3560,거미,spillover,32,6
3561,거미,spillover,33,13
3562,거미,spillover,34,27
3563,거미,spillover,35,16
3564,거미,spillover,36,16
3565,거미,spillover,37,19
3566,거미,spillover,38,8
3567,거미,spillover,39,12
3568,거미,spillover,40,10
3569,거미,spillover,41,9
3570,거미,spillover,42,5
3571,거미,spillover,43,12
3572,거미,spillover,44,13
3573,거미,spillover,45,7
3574,거미,spillover,46,16
3575,거미,spillover,47,19
3576,거미,spillover,48,24
3577,거미,spillover,49,26
3578,거미,spillover,50,28
3579,거미,spillover,51,14
3580,거미,spillover,52,19
3581,린,loyalty,0,18
3582,린,loyalty,1,11
3583,린,loyalty,2,12
3584,린,loyalty,3,9
3585,린,loyalty,4,10
3586,린,loyalty,5,16
3587,린,loyalty,6,27
3588,린,loyalty,7,8
3589,린,loyalty,8,18
3590,린,loyalty,9,20
3591,린,loyalty,10,28
3592,린,loyalty,11,9
3593,린,loyalty,12,5
3594,린,loyalty,13,13
3595,린,loyalty,14,21
3596,린,loyalty,15,18
3597,린,loyalty,16,18
3598,린,loyalty,17,6
3599,린,loyalty,18,12
3600,린,loyalty,19,17
3601,린,loyalty,20,16
3602,린,loyalty,21,12
3603,린,loyalty,22,17
3604,린,spillover,0,19
3605,린,spillover,1,25
3606,린,spillover,2,18
3607,린,spillover,3,30
3608,린,spillover,4,27
3609,린,spillover,5,13
3610,린,spillover,6,12
3611,린,spillover,7,11
3612,린,spillover,8,10
3613,린,spillover,9,7
3614,린,spillover,10,11
3615,린,spillover,11,11
3616,린,spillover,12,30
3617,린,spillover,13,31
3618,린,spillover,14,5
3619,린,spillover,15,5
3620,린,spillover,16,6
3621,린,spillover,17,14
3622,린,spillover,18,9
3623,린,spillover,19,9
3624,린,spillover,20,11
3625,린,spillover,21,13
3626,린,spillover,22,9
3627,린,spillover,23,14
3628,린,spillover,24,15
3629,린,spillover,25,15
3630,린,spillover,26,18
3631,린,spillover,27,19
3632,린,spillover,28,12
3633,린,spillover,29,7
3634,린,spillover,30,10
3635,린,spillover,31,10
3636,린,spillover,32,9
3637,린,spillover,33,7
3638,린,spillover,34,14
3639,린,spillover,35,21
3640,린,spillover,36,19
3641,린,spillover,37,26
3642,린,spillover,38,27
3643,린,spillover,39,16
3644,린,spillover,40,21
3645,린,spillover,41,25
3646,린,spillover,42,19
3647,린,spillover,43,16
3648,린,spillover,44,17
3649,린,spillover,45,14
3650,린,spillover,46,7
3651,린,spillover,47,11
3652,린,spillover,48,13
3653,린,spillover,49,23
3654,린,spillover,50,10
3655,린,spillover,51,26
3656,린,spillover,52,44
3657,린,spillover,53,27
3658,린,spillover,54,21
3659,백지영,loyalty,0,21
3660,백지영,loyalty,1,8
3661,백지영,loyalty,2,14
3662,백지영,loyalty,3,15
3663,백지영,loyalty,4,11
3664,백지영,loyalty,5,6
3665,백지영,loyalty,6,17
3666,백지영,loyalty,7,10
3667,백지영,loyalty,8,18
3668,백지영,loyalty,9,11
3669,백지영,loyalty,10,17
3670,백지영,loyalty,11,29
3671,백지영,loyalty,12,9
3672,백지영,loyalty,13,7
3673,백지영,loyalty,14,7
3674,백지영,loyalty,15,8
3675,백지영,loyalty,16,4
3676,백지영,loyalty,17,25
3677,백지영,loyalty,18,29
3678,백지영,loyalty,19,11
3679,백지영,loyalty,20,25
3680,백지영,loyalty,21,18
3681,백지영,loyalty,22,30
3682,백지영,loyalty,23,32
3683,백지영,spillover,0,17
3684,백지영,spillover,1,15
3685,백지영,spillover,2,18
3686,백지영,spillover,3,16
3687,백지영,spillover,4,16
3688,백지영,spillover,5,29
3689,백지영,spillover,6,20
3690,백지영,spillover,7,14
3691,백지영,spillover,8,7
3692,백지영,spillover,9,14
3693,백지영,spillover,10,10
3694,백지영,spillover,11,9
3695,백지영,spillover,12,4
3696,백지영,spillover,13,10
3697,백지영,spillover,14,11
3698,백지영,spillover,15,26
3699,백지영,spillover,16,16
3700,백지영,spillover,17,29
3701,백지영,spillover,18,29
